wave,Ccdom_2,Ccdom_3,Ccdom_bleach,cdom_2_bleach,cdom_2_bleach2,cdom_2,cdom,chaet_bleach,chaet,chaet_2,MQ_blank_2,MQ_blank_3,MQ_bleach,MQ_frosted,MQ_zero
454,-0.005741952,0.010670129,-0.007887512,-0.011097866,-0.00753988,-0.001449883,-0.001200071,0.008851343,0.11848513,0.146776453,-0.005022646,-0.01467324,-0.0221094,-0.024709664,0.000296547
453,-0.004583226,0.0120003,-0.006894741,-0.0103156,-0.005952808,-0.000663727,-0.000400478,0.009621848,0.120411418,0.147984311,-0.004473327,-0.014537378,-0.022034066,-0.023925001,0.000407792
452,-0.006351868,0.010774722,-0.007985673,-0.011689073,-0.005898214,-0.002075179,-0.001743075,0.007591798,0.11932721,0.146863818,-0.004938913,-0.015119575,-0.022735441,-0.024977747,-0.000221165
451,-0.005532936,0.011229021,-0.007835397,-0.011861951,-0.006323755,-0.001605221,-0.001581287,0.00909539,0.12065161,0.147590533,-0.004736628,-0.014830425,-0.021747122,-0.024141563,0.000198539
450,-0.005597133,0.011594031,-0.007765275,-0.011323642,-0.006493222,-0.001550026,-0.001796957,0.008728908,0.120961249,0.149209753,-0.005365752,-0.014986953,-0.022264754,-0.024466962,-0.000387185
449,-0.005405483,0.011911268,-0.007391588,-0.010684405,-0.006734708,-0.001323034,-0.000980902,0.009103612,0.122636378,0.15034686,-0.005182646,-0.014613724,-0.022663508,-0.024092589,-9.09E-05
448,-0.005197942,0.011675313,-0.00728586,-0.011690586,-0.006228636,-0.00239426,-0.001111105,0.009671051,0.122923449,0.150968999,-0.005334762,-0.014748762,-0.022563349,-0.023724215,0.000235445
447,-0.004975101,0.011557636,-0.007620367,-0.010809005,-0.006195667,-0.001322001,-0.00107134,0.010347884,0.124852285,0.1529295,-0.004697143,-0.014802305,-0.021987854,-0.023467913,0.000154774
446,-0.003739699,0.012443736,-0.006886843,-0.010475633,-0.005381144,-0.000525995,-0.000703166,0.01124573,0.126471534,0.154010415,-0.00449121,-0.014549044,-0.02154902,-0.023125125,3.50E-05
445,-0.005052481,0.012229643,-0.006672412,-0.010522125,-0.006757086,-0.001499107,-0.000983123,0.010861159,0.12688905,0.155142546,-0.005343916,-0.014717734,-0.022435095,-0.023445399,0.000135897
444,-0.003850092,0.012434226,-0.006290027,-0.010613024,-0.005259887,-0.001206111,-0.00030126,0.011408472,0.128148869,0.156061426,-0.005160392,-0.01453868,-0.022239227,-0.023504257,0.000183519
443,-0.003959841,0.012711561,-0.00712424,-0.010512069,-0.005589876,-0.00151056,-0.00110372,0.011536475,0.12950328,0.157157421,-0.005418368,-0.015106174,-0.022321608,-0.023304109,-0.000486435
442,-0.004631122,0.01283979,-0.007475512,-0.010845515,-0.006291966,-0.00144204,-0.001881968,0.011600172,0.130073369,0.157535926,-0.005120536,-0.014613224,-0.022697411,-0.022701047,-5.21E-05
441,-0.004368577,0.012747734,-0.006848317,-0.010295022,-0.006300436,-0.000790769,-0.001430843,0.012242903,0.130645648,0.158151954,-0.005242189,-0.01505802,-0.022402104,-0.023476154,-0.000283773
440,-0.002979585,0.013275464,-0.005806067,-0.010203046,-0.005607508,-0.000827562,-0.000440046,0.012976112,0.131748006,0.159422725,-0.004842416,-0.014499926,-0.022176655,-0.023397719,-8.74E-05
439,-0.003282537,0.013517818,-0.005093418,-0.010123239,-0.004548441,-0.00069991,8.90E-05,0.013010572,0.132114291,0.160301104,-0.004775546,-0.014816215,-0.020716418,-0.022503529,0.000464435
438,-0.004218019,0.013007531,-0.006509135,-0.010779059,-0.005410546,-0.001161657,-0.001026252,0.01317958,0.131827071,0.158946559,-0.00538457,-0.015115275,-0.02260768,-0.023295473,-0.000161291
437,-0.003675175,0.013460275,-0.006327837,-0.010851322,-0.00648297,-0.001444208,-0.001228621,0.013551707,0.132079452,0.158761948,-0.005313693,-0.016168119,-0.022308772,-0.023587819,-0.000252574
436,-0.00343758,0.013994994,-0.005168782,-0.010089704,-0.004845437,-0.0007979,-0.000209108,0.014453585,0.131678283,0.159451246,-0.005090143,-0.015002058,-0.021454124,-0.022450829,0.000578289
435,-0.003276422,0.013775031,-0.004884345,-0.00883967,-0.004927396,-0.001703472,-0.001018608,0.014857906,0.130496949,0.158633888,-0.004788911,-0.014929731,-0.022184476,-0.022937767,-0.000102082
434,-0.002990948,0.014294568,-0.005195896,-0.009115192,-0.004708922,-0.00056281,-8.56E-05,0.015201182,0.130159825,0.157618269,-0.004684954,-0.014616327,-0.021389665,-0.022920234,0.000479932
433,-0.002844695,0.013720606,-0.005026433,-0.009731226,-0.004515189,0.000180333,-0.000603293,0.016136047,0.129394889,0.156896323,-0.005009289,-0.015220515,-0.021817632,-0.022476295,0.000490998
432,-0.003202373,0.013715289,-0.005269606,-0.008892881,-0.003942552,-0.000578218,-0.000424116,0.016897419,0.128818795,0.156033024,-0.004744463,-0.015031464,-0.021645028,-0.022501808,0.000605014
431,-0.002615239,0.014344758,-0.004673276,-0.009193309,-0.004303428,-0.001544558,-0.000915398,0.017278809,0.127433419,0.155307606,-0.004917619,-0.014424762,-0.021242725,-0.022160618,0.000593531
430,-0.00341349,0.014261236,-0.004510783,-0.008392367,-0.003838289,-0.000854793,-3.44E-05,0.018450623,0.126634747,0.1545555,-0.005016658,-0.014873402,-0.021739291,-0.022135427,-5.25E-05
429,-0.003023699,0.013955323,-0.005176303,-0.00961052,-0.004202432,-0.000809269,-0.000628574,0.020073622,0.125560552,0.152443737,-0.005203416,-0.01543961,-0.021991348,-0.022355294,0.000229074
428,-0.003515646,0.014266131,-0.005033035,-0.009366372,-0.004424081,-0.001071082,-0.001045414,0.019340415,0.124961652,0.151757762,-0.005700821,-0.015528686,-0.02190152,-0.023784455,-0.000888067
427,-0.003100657,0.015574779,-0.00477954,-0.008404401,-0.003816787,-0.000232342,-0.000455509,0.020463837,0.123837493,0.150712997,-0.005110865,-0.01524016,-0.02198687,-0.022789827,-5.03E-05
426,-0.003254378,0.016535321,-0.004234066,-0.009313117,-0.003868975,-0.001308891,-0.00076741,0.020701062,0.122532293,0.149833813,-0.005790793,-0.015493368,-0.02207914,-0.022375897,-0.000448321
425,-0.002783021,0.017532466,-0.00133986,-0.00823771,-0.002535364,-0.000272856,6.84E-05,0.022158595,0.123094432,0.149625897,-0.004815331,-0.01458489,-0.021283543,-0.022093803,0.001269957
424,-0.003136947,0.016844163,-0.003061897,-0.008906779,-0.002251514,-0.000153425,-0.000719965,0.022219455,0.121660411,0.147987545,-0.00510447,-0.015712127,-0.021479106,-0.023263332,-0.000491555
423,-0.003553955,0.014713388,-0.003788458,-0.009853619,-0.003334943,-0.000868589,-0.002516525,0.021050265,0.119698778,0.14608939,-0.007522326,-0.017265389,-0.023521815,-0.024721354,-0.001935729
422,-0.001459687,0.014921074,-0.003106209,-0.007553974,-0.003015267,-0.000742448,-0.0018747,0.022559686,0.119513072,0.146623313,-0.005900155,-0.016736878,-0.023403263,-0.024107477,0.000320017
421,-0.001392501,0.015803171,-0.002242912,-0.006649418,-0.002431638,-0.000319264,-0.001551316,0.023374999,0.118988603,0.146235243,-0.004812362,-0.015988665,-0.022137593,-0.023164736,-0.000105136
420,-0.002204179,0.014831307,-0.004025554,-0.007957462,-0.003059532,-0.001103514,-0.001246018,0.022459576,0.117903411,0.145615205,-0.00560388,-0.016766317,-0.023021391,-0.02385493,-0.000726839
419,-0.001477024,0.015139179,-0.003511846,-0.007349391,-0.003691294,-0.000308917,0.00069588,0.023176365,0.118236825,0.145598441,-0.005391984,-0.01492808,-0.021942129,-0.023304157,-0.000342905
418,-0.000314349,0.014286035,-0.002812907,-0.006831245,-0.002341894,-0.001341872,0.000423261,0.024681095,0.119124122,0.146271884,-0.004725515,-0.014478294,-0.020396939,-0.021502214,0.000213638
417,-0.000942365,0.016029993,-0.002115727,-0.006598277,-0.002587758,0.000137088,0.001772712,0.025899403,0.119274877,0.14601779,-0.003524736,-0.014184458,-0.019451695,-0.020137578,0.00048102
416,-0.001051095,0.016379735,-0.000564827,-0.005513357,-0.000638138,0.000270204,0.002851569,0.02772855,0.11984244,0.146414787,-0.003774139,-0.013649523,-0.019517183,-0.020206276,0.000734903
415,-0.000517463,0.015800541,-0.000320712,-0.006663745,-0.001061011,-0.000442632,0.002073282,0.027885167,0.118421406,0.146567196,-0.005244594,-0.015137425,-0.020349566,-0.021913778,-0.000493003
414,-0.001031779,0.016127639,-0.000712832,-0.006743934,-0.00175014,-0.000477489,0.001635938,0.028262408,0.117935099,0.144776329,-0.005668987,-0.015346169,-0.020498289,-0.022194218,-0.000280462
413,-0.001206524,0.016048446,-0.000699962,-0.00599366,-0.000540835,-0.001072373,0.000647917,0.029229753,0.117193244,0.143224999,-0.005407427,-0.015851516,-0.020096356,-0.021932285,-0.000217232
412,-9.72E-05,0.016988045,0.001036961,-0.004004164,0.000496829,0.001167498,0.0011601,0.029828699,0.117218502,0.142621219,-0.004775444,-0.014937934,-0.019581178,-0.02140573,0.00025184
411,-0.000647753,0.016221194,0.000585599,-0.005291803,-0.000490417,0.000775615,0.000739544,0.03093317,0.114576288,0.142368779,-0.004904002,-0.015650457,-0.019969596,-0.021483885,-0.000601846
410,-0.000492331,0.017026972,0.000556957,-0.004389898,-0.000173608,-0.001287986,9.52E-05,0.031636752,0.11409837,0.140295669,-0.005493574,-0.015396689,-0.019469418,-0.021775337,-0.000206469
409,-0.000834176,0.016573213,0.001352471,-0.005194668,-0.000360649,-0.000965043,-0.00092573,0.032633696,0.11188668,0.139529109,-0.005845656,-0.015936015,-0.01954307,-0.021868194,-0.000375702
408,-0.00128014,0.015826475,0.000896476,-0.004016115,-4.69E-05,-0.00051224,0.000350663,0.033256195,0.110314935,0.138685763,-0.006159122,-0.016219793,-0.020060666,-0.021703145,-0.000252315
407,-0.000178939,0.017316414,0.001910985,-0.004178281,0.001822853,4.21E-05,0.000148326,0.034668002,0.109664135,0.13859205,-0.004153873,-0.015330875,-0.019475158,-0.02183895,-4.03E-05
406,-0.000464043,0.016913783,0.002777106,-0.002664844,0.002481698,-0.000663416,0.000279296,0.035903133,0.108313941,0.136937454,-0.005751762,-0.015678322,-0.019361438,-0.021634635,0.000312116
405,0.000193152,0.017314071,0.003687614,-0.002869074,0.001523548,0.000295356,0.000247489,0.037412878,0.10743285,0.135722667,-0.004936968,-0.015855808,-0.018513119,-0.02085579,0.000662124
404,0.000512171,0.017758304,0.003853292,-0.000945723,0.003315961,-1.48E-05,0.000733632,0.038920242,0.106366038,0.134295389,-0.005191547,-0.015658796,-0.018155323,-0.021559661,-0.000686678
403,0.00100572,0.018008301,0.005055093,0.000636355,0.003758029,-2.32E-05,0.000811973,0.039787285,0.106075518,0.133481577,-0.00469069,-0.015679169,-0.018267822,-0.020480806,0.000235315
402,0.000451142,0.017864915,0.005599957,0.001396331,0.00437194,0.001813417,0.000730443,0.039755031,0.105622701,0.133380517,-0.004724542,-0.014965946,-0.017223045,-0.020817989,0.000483845
401,0.000353539,0.017613815,0.005436468,0.001585923,0.004497964,0.000284761,0.000807305,0.04077635,0.106404237,0.132570803,-0.00506118,-0.014027992,-0.017905848,-0.02098969,-0.00049714
400,0.001486246,0.018337226,0.006950832,0.00095627,0.00568516,0.000663731,0.001003333,0.043045688,0.10550189,0.132199675,-0.004962356,-0.013914039,-0.016762681,-0.020399459,0.000245727
399,0.001947802,0.019684896,0.007854433,0.001406278,0.007248139,0.000884751,0.001001387,0.04473377,0.106582664,0.131326795,-0.003902841,-0.014771982,-0.016137144,-0.019984579,0.000784483
398,0.001685908,0.018573426,0.007921783,0.001821475,0.007887513,-0.000447545,0.00129984,0.046395082,0.105159678,0.130073756,-0.00458671,-0.015161873,-0.016855869,-0.020221792,-0.000846319
397,0.001510793,0.019287398,0.008953438,0.004256381,0.007288412,-0.000293344,0.002043918,0.049379021,0.104092173,0.131324619,-0.004179512,-0.01439952,-0.015267451,-0.020202767,-0.000137329
396,0.001363429,0.018335147,0.010086626,0.004278549,0.009577891,0.000443575,0.001518352,0.050031152,0.104096323,0.129102603,-0.005069368,-0.015471636,-0.016007427,-0.02058984,-0.000540835
395,0.001619855,0.020088779,0.010924093,0.004224699,0.009218986,0.001304202,0.001378179,0.051490694,0.103011668,0.130163908,-0.004547108,-0.015454349,-0.014993755,-0.020155916,7.92E-05
394,0.003224415,0.022962566,0.013465615,0.00663788,0.012116261,0.000679598,0.001348628,0.053320792,0.103385955,0.130571902,-0.004525385,-0.01518587,-0.014511142,-0.020205732,0.000282689
393,0.00346806,0.021424145,0.014332398,0.006436244,0.013666347,0.000997703,0.001703735,0.055668261,0.103407532,0.128706321,-0.004211302,-0.015218965,-0.013448395,-0.019377382,-0.000594556
392,0.002787475,0.020657461,0.014204423,0.006149759,0.012440301,0.00150313,0.001205732,0.05394581,0.101991594,0.12710838,-0.005936569,-0.01708355,-0.015483127,-0.020416252,-0.000357493
391,0.004966321,0.021303687,0.015497969,0.009096527,0.014922976,0.000826471,0.003569863,0.058093049,0.102426931,0.128172264,-0.002758534,-0.015478081,-0.011098876,-0.017029937,0.001359093
390,0.004423559,0.021721052,0.017964484,0.011374802,0.01595721,0.00062627,0.003597529,0.05950674,0.10151796,0.127387613,-0.002562385,-0.01527015,-0.010706126,-0.017500363,0.002575197
389,0.003829658,0.020562049,0.017386623,0.011622187,0.016905656,0.000319654,0.002962323,0.060572725,0.100869954,0.128192648,-0.005868795,-0.015201768,-0.010584074,-0.019009,-0.000226029
388,0.005192083,0.022024127,0.018672833,0.013175203,0.019381529,0.002335254,0.002907698,0.062569939,0.101347059,0.126656845,-0.003854659,-0.015607456,-0.009658776,-0.017320514,8.13E-06
387,0.004786712,0.022628238,0.021240046,0.014318887,0.019706376,0.001412043,0.003036505,0.065230995,0.101785064,0.127636448,-0.005203467,-0.01532243,-0.009780937,-0.016631607,-0.000439321
386,0.004805557,0.021823114,0.022637891,0.016526448,0.021666219,0.000375483,0.002992766,0.067750193,0.099942431,0.127305701,-0.006059628,-0.016195603,-0.008692531,-0.01667859,-0.000651837
385,0.006176146,0.0228165,0.024491968,0.022203462,0.025548419,0.000903038,0.003296764,0.070380747,0.101439059,0.130993828,-0.004178589,-0.014907421,-0.006176935,-0.015265401,0.00076825
384,0.005764085,0.023681499,0.025987638,0.023179669,0.0253579,0.00155072,0.003887167,0.072834007,0.101238608,0.12940158,-0.004427822,-0.015632728,-0.006081223,-0.015218215,0.00041699
383,0.005479353,0.023065686,0.027263036,0.024557538,0.027423372,0.001011973,0.00447963,0.074137084,0.10099905,0.128133297,-0.0030748,-0.014444242,-0.004075922,-0.015688358,0.001237272
382,0.007464556,0.024187934,0.030169008,0.025447043,0.030879831,0.001266244,0.00344275,0.078783236,0.101923928,0.128684431,-0.004058278,-0.01552474,-0.00183516,-0.014658174,-0.00034156
381,0.006843343,0.025997203,0.032258522,0.028389012,0.032746479,0.001301476,0.003226944,0.081225544,0.102521032,0.129807711,-0.004143617,-0.016520478,-0.001514687,-0.013952094,7.49E-05
380,0.009447288,0.024541982,0.037471287,0.031550452,0.038041536,0.002319144,0.005171912,0.085745901,0.102485433,0.130615011,-0.00329867,-0.015080472,0.001279926,-0.011925422,0.000687454
379,0.008390788,0.027843075,0.039422665,0.035209145,0.040260151,0.002063216,0.005376787,0.087549604,0.101501085,0.128661484,-0.003723633,-0.01501236,0.004123371,-0.014003028,0.001584078
378,0.010654609,0.028186884,0.040981922,0.03725389,0.042468436,0.002626707,0.003980682,0.089642577,0.102010481,0.1267239,-0.004937122,-0.015952384,0.005254463,-0.013373199,-0.000545179
377,0.011980688,0.028161252,0.041616,0.039426263,0.044660375,0.003673047,0.00446956,0.090549514,0.101710916,0.125793845,-0.004761874,-0.01700674,0.008207014,-0.013455774,-0.000996863
376,0.01096763,0.027546642,0.045089297,0.044005226,0.046712678,0.003549296,0.00634409,0.094347075,0.098040819,0.124588206,-0.00355416,-0.01621286,0.011239885,-0.010796482,-0.000235447
375,0.010872625,0.030031843,0.049890909,0.048682898,0.052935246,0.003961925,0.005980446,0.100659646,0.099070765,0.126395181,-0.003704282,-0.013126687,0.014973346,-0.011026048,0.001030837
374,0.011824968,0.030779729,0.053330421,0.053444378,0.060248133,0.003367011,0.007127839,0.103441298,0.099623777,0.127772287,-0.001135065,-0.014253302,0.019024547,-0.01001615,0.001501104
373,0.013178085,0.028906502,0.056820996,0.058581483,0.061447129,0.002802325,0.00575131,0.105622932,0.098580793,0.12428952,-0.002097798,-0.016070344,0.021060972,-0.011464951,-0.000421012
372,0.010287949,0.028800465,0.057610687,0.059764296,0.066518277,0.00070804,0.004086943,0.10727147,0.097476311,0.124088436,-0.004877895,-0.017241059,0.02578135,-0.012976823,-0.001716519
371,0.014607548,0.030029263,0.062796712,0.065643393,0.070118859,0.00151908,0.006953857,0.114282414,0.096207641,0.124357209,-0.002778443,-0.017248025,0.030739412,-0.010399262,-0.000438804
370,0.013886281,0.031594686,0.069615126,0.07069394,0.07625147,0.002757463,0.009467659,0.12029773,0.09705402,0.124491796,-0.001792214,-0.014087187,0.034912243,-0.009855087,0.002213862
369,0.015243729,0.033122994,0.076972172,0.079425573,0.083418749,0.003801794,0.008589848,0.123544067,0.099531904,0.1271597,-0.002194495,-0.014875303,0.040576335,-0.007574529,0.000766072
368,0.016390488,0.034814436,0.075283721,0.085112363,0.087808281,0.002854461,0.004725341,0.1310004,0.099532261,0.127528027,-0.002707807,-0.0143588,0.045131341,-0.00586665,0.000228478
367,0.016599219,0.038246863,0.086862147,0.09337116,0.098245963,0.00359565,0.006501957,0.135359541,0.101820864,0.130795419,-0.004018321,-0.014259565,0.055907324,-0.006602407,-0.001098143
366,0.016275018,0.037398659,0.088840805,0.097704917,0.099273212,0.001596523,0.007381873,0.138177484,0.097964033,0.12443646,-0.002615702,-0.011591998,0.057132792,-0.008784777,-0.001842996
365,0.018846627,0.034152567,0.098440163,0.109479643,0.109896652,0.005831584,0.007272644,0.142156869,0.099407829,0.125896707,-0.007457344,-0.012731142,0.064365223,-0.003117312,-0.001398333
364,0.015654823,0.028324572,0.096608959,0.110993311,0.113524415,-0.000400789,0.008400711,0.147793561,0.097567752,0.119928233,-0.00540804,-0.016228519,0.070540167,-0.004313578,-0.002421599
363,0.019088758,0.039328821,0.107925229,0.118501484,0.129172653,0.006193344,0.003453891,0.152286053,0.09823665,0.129580095,-0.004221248,-0.016748186,0.079229936,-0.002174147,0.002708099
362,0.022000026,0.043215819,0.115865037,0.13412942,0.133623734,0.003568636,0.010436782,0.161184594,0.10832005,0.126890227,-0.003240658,-0.013104083,0.094118364,0.000162491,0.005936147
361,0.016819702,0.041827641,0.117122218,0.135826036,0.141944006,-0.00428077,0.009731298,0.158940405,0.101006828,0.125728041,-0.007303424,-0.020105105,0.100221083,-0.002132213,-0.001100054
360,0.016958732,0.03683931,0.12530458,0.151085153,0.151219487,0.004761273,0.011178924,0.171311781,0.10579107,0.126823321,0.001071083,-0.01529979,0.11589887,0.004353898,9.57E-05
359,0.015077293,0.034170602,0.12908417,0.158420295,0.1680388,0.005481109,0.006204872,0.172801763,0.092596024,0.123485416,-0.005806885,-0.017073195,0.117626384,-0.001867483,-0.004422185
358,0.027416287,0.041033644,0.149785832,0.173359275,0.176420525,0.003594815,0.009474405,0.185985476,0.099550195,0.130641669,-0.002788268,-0.015035165,0.136828423,0.001726215,-0.00072167
357,0.031526204,0.046379499,0.159968376,0.195718259,0.182307929,0.007557528,0.012677232,0.19655247,0.101596616,0.130498931,-0.007820805,-0.013349704,0.151151657,0.005682616,-0.003515646
356,0.031330597,0.05227723,0.174793854,0.202859491,0.196801513,0.005116956,0.013204476,0.202629775,0.105824329,0.133346885,0.00223949,-0.014896515,0.167221084,0.007232346,0.00436671
355,0.026468871,0.038971607,0.16165936,0.199492872,0.200268909,0.004550305,0.010749434,0.209123641,0.098992273,0.123960108,-0.011491371,-0.015530835,0.177493334,0.004780352,-0.008366061
354,0.027583769,0.054710351,0.178637564,0.230249077,0.210767046,0.001139622,0.007138891,0.20405753,0.100593105,0.134447098,-0.001638284,-0.020154038,0.189485535,0.006961249,-0.000599726
353,0.03134156,0.045722559,0.197773978,0.252509147,0.239852294,0.0028153,0.021598825,0.219830483,0.108225189,0.146736786,0.00590534,-0.02015458,0.230589971,0.017114311,-0.003563506
352,0.024492981,0.047844082,0.212465227,0.25986591,0.246254697,-0.002648996,0.010111796,0.225282371,0.086176112,0.140353382,-0.01250157,-0.022624096,0.239168629,0.000823514,-0.005521383
351,0.039625552,0.050641328,0.236834079,0.280196667,0.281442285,0.008140067,0.020403711,0.253544986,0.086256363,0.119606175,-0.003422684,-0.010154496,0.269974321,0.009063302,0.005836254
350,0.0278545,0.024868906,0.232283607,0.275601775,0.297510386,-0.011409986,0.009082993,0.22041443,0.089502588,0.111469358,-0.016249018,-0.035651006,0.260109425,-0.00700897,-0.01152611
349,0.042052843,0.035965193,0.242597073,0.292643011,0.330545992,-0.005851939,0.023103002,0.28204602,0.119342983,0.138610393,-0.017771343,-0.017684266,0.315849513,0.021975845,-0.002414803
348,0.034269918,0.05044727,0.269498855,0.333463818,0.340475351,0.002067299,0.015199627,0.26905787,0.109817147,0.14614673,0.000264791,-0.017121924,0.333467215,0.026433794,0.004014201
347,0.024198854,0.050921094,0.270142049,0.340589047,0.363198668,-0.001334182,0.015021739,0.270530075,0.108279564,0.135068625,-0.011713113,-0.024140535,0.35856995,0.013249869,-0.004199304
346,0.017766206,0.0482306,0.278858751,0.372934729,0.37398544,-0.003749349,0.014868031,0.279645413,0.116953604,0.142156929,-0.008494373,-0.030168185,0.389485121,0.012047698,-0.00253382
345,0.034379121,0.052589342,0.314820617,0.411606878,0.405198246,0.00682717,0.027076695,0.29811123,0.119835511,0.154853374,0.001045835,-0.015742635,0.442052037,0.028004177,0.005653925
344,0.035335347,0.058427848,0.339256942,0.437524498,0.438006878,0.009189849,0.023622319,0.309194505,0.12155509,0.152233616,0.007717601,-0.018577561,0.481622815,0.02601416,0.000759744
343,0.023404585,0.051194746,0.344100356,0.45867461,0.459909231,-0.005059441,0.018108739,0.318641067,0.121303931,0.15092364,-0.003799954,-0.027090209,0.510684729,0.01946252,-0.008270678
342,0.035413362,0.065528721,0.374833077,0.482995987,0.495354563,0.005905838,0.022784635,0.315388471,0.129835874,0.16404593,-0.006226085,-0.023722842,0.559094608,0.033196673,-0.002712644
341,0.039768875,0.05610428,0.391968489,0.517598271,0.515165627,0.000560819,0.024806246,0.331924349,0.132173911,0.165242016,-0.006175251,-0.024550145,0.592546463,0.035107143,-0.00239843
340,0.024690876,0.052895658,0.412057489,0.531183779,0.545727372,0.001372648,0.021838412,0.349482924,0.121860683,0.153184906,-0.006116703,-0.020604307,0.620693088,0.028277025,-0.00632753
339,0.024780182,0.053859442,0.438648433,0.556850195,0.569205225,-0.002768617,0.025510727,0.349136531,0.128450856,0.154798329,-0.003421554,-0.020616846,0.649155021,0.035028175,-0.003683697
338,0.032803983,0.053810712,0.464992881,0.596416831,0.613980115,0.001195946,0.025460493,0.368830413,0.133943468,0.156500071,-0.008499653,-0.022966051,0.69660604,0.034838192,0.001289948
337,0.034164581,0.052808154,0.480316311,0.640892386,0.650850236,0.004552606,0.027994679,0.388420552,0.14497985,0.163725436,-0.003930957,-0.024369471,0.762493074,0.046208583,0.002176267
336,0.039638117,0.064209647,0.521789372,0.684222162,0.693259239,0.007837063,0.034033146,0.401925862,0.143930718,0.172052458,0.007288465,-0.017745748,0.805110335,0.049808159,-0.00071521
335,0.039614975,0.061237633,0.545677126,0.719898939,0.734208763,0.003278323,0.032034881,0.408187449,0.137715191,0.168151945,-0.001270797,-0.017952746,0.870030999,0.043224912,0.000611417
334,0.03765966,0.062652282,0.585276902,0.735236108,0.771250427,0.001845885,0.031328902,0.438802332,0.144437775,0.162570849,-0.004972183,-0.016919559,0.907942057,0.047657397,-0.001468872
333,0.03943865,0.062195607,0.600082159,0.780017376,0.823054552,0.00246915,0.028663982,0.441894859,0.142179519,0.166010499,0.00284779,-0.020642668,0.924606621,0.045280311,0.002915203
332,0.039934237,0.06141546,0.60702765,0.827191353,0.859169841,0.000190977,0.031733237,0.466305792,0.136461943,0.171803087,-0.003142138,-0.022134591,0.92911005,0.049276885,0.003794351
331,0.036378149,0.063777469,0.645846367,0.885377646,0.888118267,0.008271306,0.03198177,0.468170822,0.137156963,0.177341983,-0.000819604,-0.020733053,0.991343498,0.048799463,-0.001306723
330,0.038313441,0.065431446,0.691843867,0.923967123,0.917561948,0.008075319,0.033453651,0.485854596,0.138287664,0.174774572,0.00338616,-0.011175779,1.045548439,0.056708984,0.002685334
329,0.040123396,0.059825819,0.694989502,0.93508482,0.936892033,-0.005179474,0.028737681,0.515152216,0.131770626,0.169191048,-0.001387547,-0.0269283,1.0901618,0.048606634,-0.008688827
328,0.04440666,0.064112999,0.739862382,0.928923428,1.000703454,0.010866415,0.039372608,0.534210324,0.136784166,0.169285789,0.000623471,-0.02084133,1.126054764,0.058809411,0.002546476
327,0.042126853,0.068665043,0.762383997,0.976985157,1.034226298,0.011933538,0.03917437,0.553682268,0.146906257,0.184131637,0.010699631,-0.02017262,1.173105955,0.063509166,0.000668839
326,0.038405225,0.063205488,0.80676204,0.977539361,1.09080708,-0.004910811,0.028644431,0.547404528,0.138262108,0.167386681,-0.004732633,-0.028609287,1.208162785,0.047015049,-0.010977943
325,0.037300907,0.066779628,0.843565464,1.040640712,1.138724327,0.007117024,0.036642987,0.591863453,0.14868027,0.179281831,0.000108838,-0.02459809,1.195571184,0.05589116,-0.004101719
324,0.050790075,0.07681483,0.927623272,1.094339132,1.182631493,0.004947679,0.035100043,0.610351861,0.154238686,0.18579416,0.004429992,-0.021478711,1.174830437,0.056470919,-0.005805301
323,0.045390766,0.070889913,0.925945222,1.115861893,1.247101188,0.009067478,0.035474814,0.617617965,0.144455209,0.182988942,0.001170015,-0.018820105,1.138974547,0.059531115,-0.000799089
322,0.05924394,0.080438085,0.932279706,1.108279943,1.171596289,0.012116873,0.039723344,0.632888198,0.153299704,0.197110444,0.007716336,-0.019553661,1.194456577,0.061100487,0.003362681
321,0.04780351,0.08196228,0.920085073,1.122305989,1.19490993,0.014119377,0.035183657,0.657347322,0.151979059,0.193436042,0.004333739,-0.022904912,1.152662992,0.065830901,0.003961011
320,0.049298313,0.070302196,0.924028337,1.07743907,1.176915288,0.005415892,0.030225368,0.671994388,0.145042062,0.188891828,0.001866969,-0.030419309,1.174728751,0.050964028,-0.002504635
319,0.04642481,0.083969228,0.958662808,1.158767581,1.176351428,0.001608474,0.03227352,0.683431983,0.151945785,0.19284983,0.00346258,-0.017717119,1.157192945,0.05820607,-0.000765808
318,0.051496699,0.073040538,0.954378784,1.167533398,1.114777923,-0.000339077,0.031842638,0.705521703,0.153833747,0.197155565,-0.000792526,-0.026578493,1.07696569,0.059730966,-0.005355269
317,0.051427048,0.08050105,0.992203414,1.131349683,1.178336382,0.008799459,0.035624865,0.714070678,0.141375363,0.195966348,-0.003595392,-0.020870494,1.054952145,0.052732974,0.001342682
316,0.05181108,0.079913847,1.052468419,1.076912403,1.136415005,0.002424504,0.029845752,0.731305182,0.140766874,0.196108714,-0.003068632,-0.031429961,1.002276778,0.056013506,-0.002101198
315,0.050604649,0.087065868,1.007243514,1.06876564,1.146072268,0.004960089,0.027749466,0.738497555,0.141956523,0.202735737,0.004549624,-0.025999861,0.967153132,0.052755684,-0.002466388
314,0.05406541,0.086597018,0.990381122,1.014271498,1.113346457,0.010855188,0.031203691,0.73966372,0.151702553,0.203398392,0.000402221,-0.027167492,0.9324435,0.054467894,0.009795235
313,0.056901343,0.087939702,0.990597546,0.963422835,1.074493766,0.008208253,0.033642106,0.759793222,0.151845992,0.201904625,0.003623266,-0.032532815,0.967540443,0.042618379,-0.003536187
